rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
137,5시 53분의 하늘에서 발견한 너와 나,TOMORROW X TOGETHER,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,212423325.0,views,,,212423325,83.27202204485054,,,,https://www.youtube.com/watch?v=Vd9QkWsd5p4,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""Vd9QkWsd5p4"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""TXT (투모로우바이투게더) '5시 53분의 하늘에서 발견한 너와 나' Official MV"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TOMORROW X TOGETHER"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
138,Palette(팔레트) (Feat. G-DRAGON),IU,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,211849372.0,views,,,211849372,83.2602718297924,,,,https://www.youtube.com/watch?v=d9IxdwEFk1c,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""d9IxdwEFk1c"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] IU(아이유) _ Palette(팔레트) (Feat. G-DRAGON)"",""youtube_discovery_query"":""\""IU\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""IU"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
139,Lotto,EXO,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,211475483.0,views,,,211475483,83.25260027594521,,,,https://www.youtube.com/watch?v=tbe3pe2BtwA,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""tbe3pe2BtwA"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""EXO 엑소 'Lotto' MV"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""EXO"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
140,Chk Chk Boom,Stray Kids,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,210826558.0,views,,,210826558,83.2392532049016,,,,https://www.youtube.com/watch?v=0P0aQreFs8w,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""0P0aQreFs8w"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""Stray Kids \""Chk Chk Boom\"" M/V"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Stray Kids"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
141,Danger,BTS,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,208542649.0,views,,,208542649,83.19194887921036,,,,https://www.youtube.com/watch?v=bagj78IQ3l0,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""bagj78IQ3l0"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] BTS(방탄소년단) _ Danger"",""youtube_discovery_query"":""K-pop debut official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
142,Never Ever,GOT7,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,207935704.0,views,,,207935704,83.17929069192353,,,,https://www.youtube.com/watch?v=IZ1t7CwfvEc,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""IZ1t7CwfvEc"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""GOT7 \""Never Ever\"" M/V"",""youtube_discovery_query"":""\""GOT7\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""GOT7"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
143,PSYCHO,BABYMONSTER,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,206172945.0,views,,,206172945,83.14231676593678,,,,https://www.youtube.com/watch?v=yd_uG3TtREs,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""yd_uG3TtREs"",""youtube_channel_id"":""UCqwUnggBBct-AY2lAdI88jQ"",""youtube_channel_title"":""BABYMONSTER"",""youtube_original_title"":""BABYMONSTER - ‘PSYCHO’ M/V"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BABYMONSTER"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
144,LATATA,(G)I-DLE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,204715983.0,views,,,204715983,83.1115175322425,,,,https://www.youtube.com/watch?v=9mQk7Evt6Vs,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""9mQk7Evt6Vs"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] (G)I-DLE ((여자)아이들) _ LATATA"",""youtube_discovery_query"":""K-pop debut official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""(G)I-DLE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
145,Bite Me,ENHYPEN,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,203401362.0,views,,,203401362,83.08353858819743,,,,https://www.youtube.com/watch?v=wXFLzODIdUI,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""wXFLzODIdUI"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""ENHYPEN (엔하이픈) 'Bite Me' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ENHYPEN"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
146,MIROH,Stray Kids,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,201628685.0,views,,,201628685,83.04552319862995,,,,https://www.youtube.com/watch?v=Dab4EENTW5I,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""Dab4EENTW5I"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""Stray Kids \""MIROH\"" M/V"",""youtube_discovery_query"":""K-pop debut official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Stray Kids"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
147,Typa Girl,BLACKPINK,[],BORN PINK,9/16/2022,2022,"[""k-pop"",""pop""]","[""und""]",,,,,,,youtube_views,199710937.0,views,,,199710937,172.872153301358,3BHR1mJOqn2UZyq98YKPgd,,KRA402200021,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop"",""pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""BLACKPINK"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
148,BAD BOY,BIGBANG,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,198253759.0,views,,,198253759,82.97221432719866,,,,https://www.youtube.com/watch?v=1qnV55LUFVM,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""1qnV55LUFVM"",""youtube_channel_id"":""UCzw-C7fNfs018R1FzIKnlaA"",""youtube_channel_title"":""BIGBANG"",""youtube_original_title"":""BIGBANG - BAD BOY M/V"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BIGBANG"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
149,Christmas EveL,Stray Kids,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,196229712.0,views,,,196229712,82.92764768665329,,,,https://www.youtube.com/watch?v=57n4dZAPxNY,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""57n4dZAPxNY"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""Stray Kids \""Christmas EveL\"" M/V"",""youtube_discovery_query"":""\""Stray Kids\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Stray Kids"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
150,Smart,LE SSERAFIM,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,195014780.0,views,,,195014780,82.90067529636659,,,,https://www.youtube.com/watch?v=KNexS61fjus,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""KNexS61fjus"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""LE SSERAFIM (르세라핌) 'Smart' OFFICIAL MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""LE SSERAFIM"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
151,Ring Ding Dong,SHINee,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,193322273.0,views,,,193322273,82.86281894990759,,,,https://www.youtube.com/watch?v=roughtzsCDI,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""roughtzsCDI"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""SHINee 샤이니 'Ring Ding Dong' MV"",""youtube_discovery_query"":""K-pop 2000s official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""SHINee"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
152,맛 (Hot Sauce),NCT DREAM,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,193270907.0,views,,,193270907,82.86166487003618,,,,https://www.youtube.com/watch?v=PkKnp4SdE-w,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""PkKnp4SdE-w"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""NCT DREAM 엔시티 드림 '맛 (Hot Sauce)' MV"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""NCT DREAM"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
153,Spicy,aespa,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,188829941.0,views,,,188829941,82.76070859741472,,,,https://www.youtube.com/watch?v=Os_heh8vPfs,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""Os_heh8vPfs"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""aespa 에스파 'Spicy' MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""aespa"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
154,맨정신(SOBER),BIGBANG,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,187744256.0,views,,,187744256,82.73566661035159,,,,https://www.youtube.com/watch?v=MBNQgq56egk,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""MBNQgq56egk"",""youtube_channel_id"":""UCzw-C7fNfs018R1FzIKnlaA"",""youtube_channel_title"":""BIGBANG"",""youtube_original_title"":""BIGBANG - 맨정신(SOBER) M/V"",""youtube_discovery_query"":""\""BIGBANG\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BIGBANG"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
155,Gashina(가시나),Sunmi,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,186516204.0,views,,,186516204,82.70716570387826,,,,https://www.youtube.com/watch?v=ur0hCdne2-s,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""ur0hCdne2-s"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] SUNMI(선미) _ Gashina(가시나)"",""youtube_discovery_query"":""K-pop soloist official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Sunmi"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
156,Obsession,EXO,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,178858483.0,views,,,178858483,82.52509545362798,,,,https://www.youtube.com/watch?v=uxmP4b2a0uY,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""uxmP4b2a0uY"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""EXO 엑소 'Obsession' MV"",""youtube_discovery_query"":""\""EXO\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""EXO"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
157,BOOM,NCT DREAM,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,178202242.0,views,,,178202242,82.50913166122811,,,,https://www.youtube.com/watch?v=X-iJZ0gfKPo,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""X-iJZ0gfKPo"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""NCT DREAM 엔시티 드림 'BOOM' MV"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""NCT DREAM"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
158,Armageddon,aespa,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,177580463.0,views,,,177580463,82.49395186421899,,,,https://www.youtube.com/watch?v=nFYwcndNuOY,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""nFYwcndNuOY"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""aespa 에스파 'Armageddon' MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""aespa"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
159,I LUV IT,PSY,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,176787895.0,views,,,176787895,82.47452527190866,,,,https://www.youtube.com/watch?v=Xvjnoagk6GU,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""Xvjnoagk6GU"",""youtube_channel_id"":""UCrDkAvwZum-UTjHmzDI2iIw"",""youtube_channel_title"":""officialpsy"",""youtube_original_title"":""PSY - ‘I LUV IT’ M/V"",""youtube_discovery_query"":""\""PSY\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""PSY"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
160,어느날 머리에서 뿔이 자랐다 (CROWN),TOMORROW X TOGETHER,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,173298412.0,views,,,173298412,82.3879458563083,,,,https://www.youtube.com/watch?v=W3iSnJ663II,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""W3iSnJ663II"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""TXT (투모로우바이투게더) '어느날 머리에서 뿔이 자랐다 (CROWN)' Official MV"",""youtube_discovery_query"":""K-pop debut official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TOMORROW X TOGETHER"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
161,춤 (CHOOM),BABYMONSTER,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,171172063.0,views,,,171172063,82.33432887440281,,,,https://www.youtube.com/watch?v=x3eqqoZPV_E,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""x3eqqoZPV_E"",""youtube_channel_id"":""UCqwUnggBBct-AY2lAdI88jQ"",""youtube_channel_title"":""BABYMONSTER"",""youtube_original_title"":""BABYMONSTER - '춤 (CHOOM)' M/V"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BABYMONSTER"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
162,Cheshire,ITZY,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,170990271.0,views,,,170990271,82.32971403158837,,,,https://www.youtube.com/watch?v=zugAhfd2r0g,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""zugAhfd2r0g"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""ITZY “Cheshire” M/V @ITZY"",""youtube_discovery_query"":""\""ITZY\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ITZY"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
163,늑대와 미녀 (Wolf),EXO,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,170510539.0,views,,,170510539,82.3175122979397,,,,https://www.youtube.com/watch?v=gAal8xHfV0c,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""gAal8xHfV0c"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""EXO 엑소 '늑대와 미녀 (Wolf)' MV (Korean Ver.)"",""youtube_discovery_query"":""K-pop debut official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""EXO"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
164,Good Goodbye,HWASA,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,169600555.0,views,,,169600555,82.2942727166678,,,,https://www.youtube.com/watch?v=Qe8fa4b5xNU,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""Qe8fa4b5xNU"",""youtube_channel_id"":""UCiM8arBZ-GyuBFG3wy6fEgw"",""youtube_channel_title"":""HWASA"",""youtube_original_title"":""화사 (HWASA) - 'Good Goodbye' MV"",""youtube_discovery_query"":""K-pop viral official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""HWASA"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
165,"쏘리 쏘리 (SORRY, SORRY)",Super Junior,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,169453346.0,views,,,169453346,82.29050151333772,,,,https://www.youtube.com/watch?v=x6QA3m58DQw,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""x6QA3m58DQw"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""SUPER JUNIOR 슈퍼주니어 '쏘리 쏘리 (SORRY, SORRY)' MV"",""youtube_discovery_query"":""\""EXO\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Super Junior"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
166,SCIENTIST,TWICE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,169358130.0,views,,,169358130,82.28806052257072,,,,https://www.youtube.com/watch?v=vPwaXytZcgI,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""vPwaXytZcgI"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""TWICE “SCIENTIST” M/V"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
167,한(一)(HANN(Alone)),(G)I-DLE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,169225252.0,views,,,169225252,82.28465172061195,,,,https://www.youtube.com/watch?v=OKNXn2qCEws,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""OKNXn2qCEws"",""youtube_channel_id"":""UCritGVo7pLJLUS8wEu32vow"",""youtube_channel_title"":""i-dle (아이들)"",""youtube_original_title"":""(여자)아이들((G)I-DLE) - '한(一)(HANN(Alone))' Official Music Video"",""youtube_discovery_query"":""\""(G)I-DLE\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""(G)I-DLE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
168,Drunk-Dazed,ENHYPEN,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,168468007.0,views,,,168468007,82.26517440707602,,,,https://www.youtube.com/watch?v=Fc7-Oe0tj5k,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""Fc7-Oe0tj5k"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""ENHYPEN (엔하이픈) 'Drunk-Dazed' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ENHYPEN"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
