rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
140555,ロビン,バラバラ,"[""初音ミク"",""はこ""]",,2022-12-03T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,30138.0,views,,,30138,,,,,https://www.youtube.com/watch?v=3IP2TZ3ZyWQ,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":457668,""vocadb_url"":""https://vocadb.net/S/457668"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":8,""youtube_video_id"":""3IP2TZ3ZyWQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""バラバラ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":30138,""official_youtube_pvs"":[{""video_id"":""3IP2TZ3ZyWQ"",""views"":30138,""author"":""バラバラ"",""url"":""https://youtu.be/3IP2TZ3ZyWQ""}],""highest_individual_official_pv_views"":30138,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""バラバラ"",""はこ""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""バラバラ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":98624},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""はこ"",""artist_type"":""Producer"",""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":118773}]}"
140556,バッド・デッド・エンド,Fty,"[""v flower""]",,2021-09-24T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,30135.0,views,,,30135,,,,,https://www.youtube.com/watch?v=wf7QG21Sakg,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":355692,""vocadb_url"":""https://vocadb.net/S/355692"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":12,""youtube_video_id"":""wf7QG21Sakg"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Fty"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":33333,""official_youtube_pvs"":[{""video_id"":""wf7QG21Sakg"",""views"":30135,""author"":""Fty"",""url"":""https://youtu.be/wf7QG21Sakg""},{""video_id"":""hdnB3qto3WE"",""views"":3198,""author"":""Fty - Topic"",""url"":""https://youtu.be/hdnB3qto3WE""}],""highest_individual_official_pv_views"":30135,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Fty""],""voice_synth_vocalists"":[""v flower""],""voice_synth_types"":{""v flower"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Fty"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":72334},{""name"":""v flower"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":21165},{""name"":""桝田憐怜"",""artist_type"":""Lyricist"",""roles"":[""lyricist""],""is_support"":false,""vocadb_artist_id"":91272},{""name"":""アルセチカ"",""artist_type"":""Illustrator"",""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":77462}]}"
140557,春凪,ヘイズ,"[""初音ミク""]",,2021-04-07T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,30133.0,views,,,30133,,,,,https://www.youtube.com/watch?v=YO6gi1a_24U,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":326110,""vocadb_url"":""https://vocadb.net/S/326110"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""YO6gi1a_24U"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ヘイズ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":30133,""official_youtube_pvs"":[{""video_id"":""YO6gi1a_24U"",""views"":30133,""author"":""ヘイズ"",""url"":""https://youtu.be/YO6gi1a_24U""}],""highest_individual_official_pv_views"":30133,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ヘイズ""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ヘイズ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":66882},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
140558,Tabibito,Loosely,[],,,,[],"[""und""]",,Papuwa,1131,,,,myanimelist_members_snapshot,1131.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":2501,""anime_popularity_rank"":8054,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
140559,"Mirai Sketch!"" (未来SKETCH!)",Ultra Rare,[],,,,[],"[""und""]",,Mini Van,1131,,,,myanimelist_members_snapshot,1131.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":18391,""anime_popularity_rank"":8055,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
140560,-en-,小毬汐日,"[""アルスロイド"",""月代はくぽ"",""緋惺"",""VY1""]",,2016-10-28T00:00:00Z,2016,[],"[""und""]",,,,,,,youtube_views,30121.0,views,,,30121,,,,,https://www.youtube.com/watch?v=gbC5wiWEupY,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":248732,""vocadb_url"":""https://vocadb.net/S/248732"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":7,""youtube_video_id"":""gbC5wiWEupY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""汐日"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":30121,""official_youtube_pvs"":[{""video_id"":""gbC5wiWEupY"",""views"":30121,""author"":""汐日"",""url"":""https://youtu.be/gbC5wiWEupY""}],""highest_individual_official_pv_views"":30121,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""小毬汐日""],""voice_synth_vocalists"":[""アルスロイド"",""月代はくぽ"",""緋惺"",""VY1""],""voice_synth_types"":{""アルスロイド"":""vocaloid"",""月代はくぽ"":""utau"",""緋惺"":""utau"",""VY1"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""小毬汐日"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":25404},{""name"":""アルスロイド"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":36129},{""name"":""月代はくぽ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":9379},{""name"":""緋惺"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":24081},{""name"":""VY1"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":117}]}"
140561,かがみねもち,kyusu,"[""鏡音リン"",""鏡音レン"",""初音ミク""]",,2023-01-06T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,30117.0,views,,,30117,,,,,https://www.youtube.com/watch?v=d0GeaK6IHFY,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":568344,""vocadb_url"":""https://vocadb.net/S/568344"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""d0GeaK6IHFY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""キュス"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":30117,""official_youtube_pvs"":[{""video_id"":""d0GeaK6IHFY"",""views"":30117,""author"":""キュス"",""url"":""https://youtu.be/d0GeaK6IHFY""}],""highest_individual_official_pv_views"":30117,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""kyusu""],""voice_synth_vocalists"":[""鏡音リン"",""鏡音レン"",""初音ミク""],""voice_synth_types"":{""鏡音リン"":""vocaloid"",""鏡音レン"":""vocaloid"",""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""kyusu"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":72752},{""name"":""鏡音リン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14},{""name"":""鏡音レン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":15},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
140562,学校の逃げ場,HANA,"[""可不""]",,2025-11-08T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,30116.0,views,,,30116,,,,,https://www.youtube.com/watch?v=hXNkz57yfj8,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":862867,""vocadb_url"":""https://vocadb.net/S/862867"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""hXNkz57yfj8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""HANA"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":30116,""official_youtube_pvs"":[{""video_id"":""hXNkz57yfj8"",""views"":30116,""author"":""HANA"",""url"":""https://youtu.be/hXNkz57yfj8""}],""highest_individual_official_pv_views"":30116,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""HANA""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""HANA"",""artist_type"":""Producer"",""roles"":[""arranger"",""composer"",""lyricist""],""is_support"":false,""vocadb_artist_id"":144158},{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928}]}"
140563,パスポート,青屋夏生,"[""初音ミク V3 (Dark)""]",,2015-02-25T00:00:00Z,2015,[],"[""und""]",,,,,,,youtube_views,30114.0,views,,,30114,,,,,https://www.youtube.com/watch?v=_bkgqjKE4Bc,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":81645,""vocadb_url"":""https://vocadb.net/S/81645"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":21,""youtube_video_id"":""_bkgqjKE4Bc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""natsuki aoya"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":30691,""official_youtube_pvs"":[{""video_id"":""_bkgqjKE4Bc"",""views"":30114,""author"":""natsuki aoya"",""url"":""https://youtu.be/_bkgqjKE4Bc""},{""video_id"":""fqaBhdnYFMY"",""views"":577,""author"":""natsuki aoya - Topic"",""url"":""https://youtu.be/fqaBhdnYFMY""}],""highest_individual_official_pv_views"":30114,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""青屋夏生""],""voice_synth_vocalists"":[""初音ミク V3 (Dark)""],""voice_synth_types"":{""初音ミク V3 (Dark)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""青屋夏生"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":12886},{""name"":""初音ミク V3 (Dark)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":11835}]}"
140564,Celestine Era,クミ P,"[""音街ウナ (Unknown)""]",,2020-11-15T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,30113.0,views,,,30113,,,,,https://www.youtube.com/watch?v=-ZBRUSBA_u4,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":379639,""vocadb_url"":""https://vocadb.net/S/379639"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""-ZBRUSBA_u4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Kumi-P / クミ P"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":39124,""official_youtube_pvs"":[{""video_id"":""-ZBRUSBA_u4"",""views"":30113,""author"":""Kumi-P / クミ P"",""url"":""https://youtu.be/-ZBRUSBA_u4""},{""video_id"":""2JrNuuhLIC0"",""views"":9011,""author"":""Kumi-P - Topic"",""url"":""https://youtu.be/2JrNuuhLIC0""}],""highest_individual_official_pv_views"":30113,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""クミ P""],""voice_synth_vocalists"":[""音街ウナ (Unknown)""],""voice_synth_types"":{""音街ウナ (Unknown)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""音街ウナ (Unknown)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":49701},{""name"":""クミ P"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":98565},{""name"":""凪白みと"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":90822}]}"
140565,i am  mary,■37,"[""IA""]",,2023-06-12T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,30110.0,views,,,30110,,,,,https://www.youtube.com/watch?v=V8PYdOCPgBA,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":506041,""vocadb_url"":""https://vocadb.net/S/506041"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":5,""youtube_video_id"":""V8PYdOCPgBA"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""■37 shikakuzakana"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":30110,""official_youtube_pvs"":[{""video_id"":""V8PYdOCPgBA"",""views"":30110,""author"":""■37 shikakuzakana"",""url"":""https://youtu.be/V8PYdOCPgBA""}],""highest_individual_official_pv_views"":30110,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""■37""],""voice_synth_vocalists"":[""IA""],""voice_synth_types"":{""IA"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""■37"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":93789},{""name"":""IA"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":504}]}"
140566,未練タラレバ,ろーある,"[""箱庭ハノ""]",,2024-06-28T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,30110.0,views,,,30110,,,,,https://www.youtube.com/watch?v=gfKuEoMDwFc,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":640235,""vocadb_url"":""https://vocadb.net/S/640235"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":11,""youtube_video_id"":""gfKuEoMDwFc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""MARUMOCHI from HoneyWorks"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":32750,""official_youtube_pvs"":[{""video_id"":""gfKuEoMDwFc"",""views"":30110,""author"":""MARUMOCHI from HoneyWorks"",""url"":""https://youtu.be/gfKuEoMDwFc""},{""video_id"":""Dg88wK_MPh4"",""views"":2640,""author"":""hakoniwa hano - Topic"",""url"":""https://youtu.be/Dg88wK_MPh4""}],""highest_individual_official_pv_views"":30110,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ろーある""],""voice_synth_vocalists"":[""箱庭ハノ""],""voice_synth_types"":{""箱庭ハノ"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""箱庭ハノ"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":140361},{""name"":""ろーある"",""artist_type"":""Producer"",""roles"":[""arranger"",""composer"",""lyricist"",""mixer""],""is_support"":false,""vocadb_artist_id"":89790},{""name"":""よしへいと"",""artist_type"":""Instrumentalist"",""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":76913},{""name"":""まひお"",""artist_type"":""Instrumentalist"",""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":78409},{""name"":""MARUMOCHI"",""artist_type"":""OtherGroup"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":96284},{""name"":""YASSU"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":89192}]}"
140567,深海魚,しゃべる帽子,"[""初音ミク""]",,2019-01-23T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,30110.0,views,,,30110,,,,,https://www.youtube.com/watch?v=d4l4nmbAOfc,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":223488,""vocadb_url"":""https://vocadb.net/S/223488"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":22,""youtube_video_id"":""d4l4nmbAOfc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Shabo official"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":30110,""official_youtube_pvs"":[{""video_id"":""d4l4nmbAOfc"",""views"":30110,""author"":""Shabo official"",""url"":""https://youtu.be/d4l4nmbAOfc""}],""highest_individual_official_pv_views"":30110,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""しゃべる帽子""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""しゃべる帽子"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":66891},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
140568,いまDoko?!,iro,"[""初音ミク""]",,2025-08-22T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,30108.0,views,,,30108,,,,,https://www.youtube.com/watch?v=orIrE8W9Z0w,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":829534,""vocadb_url"":""https://vocadb.net/S/829534"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":13,""youtube_video_id"":""orIrE8W9Z0w"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""iro"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":30108,""official_youtube_pvs"":[{""video_id"":""orIrE8W9Z0w"",""views"":30108,""author"":""iro"",""url"":""https://youtu.be/orIrE8W9Z0w""}],""highest_individual_official_pv_views"":30108,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""iro""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""iro"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":128943},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""西依"",""artist_type"":""Animator"",""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":122036},{""name"":""空"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":167311}]}"
140569,海底のシネマ,末代雨季。,"[""初音ミク""]",,2023-08-05T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,30106.0,views,,,30106,,,,,https://www.youtube.com/watch?v=benfosYKouQ,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":521449,""vocadb_url"":""https://vocadb.net/S/521449"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""benfosYKouQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""末代雨季。"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":30106,""official_youtube_pvs"":[{""video_id"":""benfosYKouQ"",""views"":30106,""author"":""末代雨季。"",""url"":""https://youtu.be/benfosYKouQ""}],""highest_individual_official_pv_views"":30106,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""末代雨季。""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""末代雨季。"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":66962},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
140570,ネオンナイト,Tatsuto,"[""初音ミク""]",,2021-12-11T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,30105.0,views,,,30105,,,,,https://www.youtube.com/watch?v=qCRi-Q_BHVk,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":370945,""vocadb_url"":""https://vocadb.net/S/370945"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""qCRi-Q_BHVk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Tatsuto - Topic"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":37865,""official_youtube_pvs"":[{""video_id"":""qCRi-Q_BHVk"",""views"":30105,""author"":""Tatsuto - Topic"",""url"":""https://youtu.be/qCRi-Q_BHVk""},{""video_id"":""6-Y3C9xUKi0"",""views"":7760,""author"":""Tatsuto"",""url"":""https://youtu.be/6-Y3C9xUKi0""}],""highest_individual_official_pv_views"":30105,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Tatsuto""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Tatsuto"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":97339},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""NK"",""artist_type"":null,""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":null},{""name"":""Y"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null},{""name"":""KayanoA"",""artist_type"":null,""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":null}]}"
