rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
343153,紺碧と翠青,蒼桐匠佳,"[""初音ミク""]",,2023-08-11T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=XNk0dTnDnJc,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":802633,""vocadb_url"":""https://vocadb.net/S/802633"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""XNk0dTnDnJc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""蒼桐匠佳の音楽"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""XNk0dTnDnJc"",""views"":15,""author"":""蒼桐匠佳の音楽"",""url"":""https://youtu.be/XNk0dTnDnJc""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""蒼桐匠佳""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""蒼桐匠佳"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":127651}]}"
343154,146,InkViktorP,"[""KOLDOS""]",,2026-01-02T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=12Ckt5jnRwY,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":925980,""vocadb_url"":""https://vocadb.net/S/925980"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""12Ckt5jnRwY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""P1K46"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""12Ckt5jnRwY"",""views"":15,""author"":""P1K46"",""url"":""https://youtu.be/12Ckt5jnRwY""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""InkViktorP""],""voice_synth_vocalists"":[""KOLDOS""],""voice_synth_types"":{""KOLDOS"":""utau""},""all_vocadb_artist_credits"":[{""name"":""KOLDOS"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":91408},{""name"":""InkViktorP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":181381}]}"
343155,Vent,Arms Of Justice,"[""煊宇""]",,2026-01-12T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=4ObNXrqImZs,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":943599,""vocadb_url"":""https://vocadb.net/S/943599"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""4ObNXrqImZs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Arms Of Justice OFFICIAL CHANNEL"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""4ObNXrqImZs"",""views"":15,""author"":""Arms Of Justice OFFICIAL CHANNEL"",""url"":""https://youtu.be/4ObNXrqImZs""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Arms Of Justice""],""voice_synth_vocalists"":[""煊宇""],""voice_synth_types"":{""煊宇"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Arms Of Justice"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":169858},{""name"":""煊宇"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":76108}]}"
343156,; It-Hurts ;,ドリフターキャットP,"[""Mai""]",,2024-12-22T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=2abOlOZdoJo,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":1004505,""vocadb_url"":""https://vocadb.net/S/1004505"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""2abOlOZdoJo"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ドリフターキャットP"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""2abOlOZdoJo"",""views"":15,""author"":""ドリフターキャットP"",""url"":""https://youtu.be/2abOlOZdoJo""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ドリフターキャットP""],""voice_synth_vocalists"":[""Mai""],""voice_synth_types"":{""Mai"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""ドリフターキャットP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":109867},{""name"":""Mai"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":110703}]}"
343157,全てが終わる,ドリフターキャットP,"[""Mai""]",,2024-12-22T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=Pzwk2NvJVFY,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":757050,""vocadb_url"":""https://vocadb.net/S/757050"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""Pzwk2NvJVFY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ドリフターキャットP"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""Pzwk2NvJVFY"",""views"":15,""author"":""ドリフターキャットP"",""url"":""https://youtu.be/Pzwk2NvJVFY""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ドリフターキャットP""],""voice_synth_vocalists"":[""Mai""],""voice_synth_types"":{""Mai"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""ドリフターキャットP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":109867},{""name"":""Mai"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":110703}]}"
343158,最悲剧诞生,千落霜子,"[""洛天依"",""言和"",""乐正绫"",""心華"",""星尘"",""墨清弦"",""徵羽摩柯"",""乐正龙牙 (淳)""]",,2024-07-22T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=rxFvJ1EXJYQ,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":664301,""vocadb_url"":""https://vocadb.net/S/664301"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""rxFvJ1EXJYQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""SenAkiShiMo"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""rxFvJ1EXJYQ"",""views"":15,""author"":""SenAkiShiMo"",""url"":""https://youtu.be/rxFvJ1EXJYQ""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""千落霜子""],""voice_synth_vocalists"":[""洛天依"",""言和"",""乐正绫"",""心華"",""星尘"",""墨清弦"",""徵羽摩柯"",""乐正龙牙 (淳)""],""voice_synth_types"":{""洛天依"":""vocaloid"",""言和"":""vocaloid"",""乐正绫"":""vocaloid"",""心華"":""vocaloid"",""星尘"":""vocaloid"",""墨清弦"":""vocaloid"",""徵羽摩柯"":""vocaloid"",""乐正龙牙 (淳)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""洛天依"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1778},{""name"":""言和"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":10025},{""name"":""乐正绫"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":23972},{""name"":""心華"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":30995},{""name"":""星尘"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":35966},{""name"":""墨清弦"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":56345},{""name"":""徵羽摩柯"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":56346},{""name"":""乐正龙牙 (淳)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":56872},{""name"":""可米斯圣"",""artist_type"":""CoverArtist"",""roles"":[""mixer""],""is_support"":false,""vocadb_artist_id"":88003},{""name"":""千落霜子"",""artist_type"":""Producer"",""roles"":[""arranger"",""composer"",""illustrator"",""lyricist"",""publisher"",""voicemanipulator""],""is_support"":false,""vocadb_artist_id"":141535}]}"
343159,たかがラヴだよ,西秋じゅん,"[""結月ゆかり""]",,2019-01-18T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=1Jv_ghVmXJI,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":720174,""vocadb_url"":""https://vocadb.net/S/720174"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""1Jv_ghVmXJI"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""西秋じゅん"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""1Jv_ghVmXJI"",""views"":15,""author"":""西秋じゅん"",""url"":""https://youtu.be/1Jv_ghVmXJI""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""西秋じゅん""],""voice_synth_vocalists"":[""結月ゆかり""],""voice_synth_types"":{""結月ゆかり"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""結月ゆかり"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":623},{""name"":""西秋じゅん"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14624}]}"
343160,存在の黎明,1002p,"[""初音ミク""]",,2020-02-17T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=sEPDZaQNiJI,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":391455,""vocadb_url"":""https://vocadb.net/S/391455"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""sEPDZaQNiJI"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""1002p"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""sEPDZaQNiJI"",""views"":15,""author"":""1002p"",""url"":""https://youtu.be/sEPDZaQNiJI""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""1002p""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""1002p"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":73550},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""執行人OZAWA"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null}]}"
343161,スルカ,舞空ノエン,"[""初音ミク V4X (Original)""]",,2025-02-18T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=7KIiQaD5LKk,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":752124,""vocadb_url"":""https://vocadb.net/S/752124"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""7KIiQaD5LKk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""舞空ノエン"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""7KIiQaD5LKk"",""views"":15,""author"":""舞空ノエン"",""url"":""https://youtu.be/7KIiQaD5LKk""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""舞空ノエン""],""voice_synth_vocalists"":[""初音ミク V4X (Original)""],""voice_synth_types"":{""初音ミク V4X (Original)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""舞空ノエン"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":155101},{""name"":""初音ミク V4X (Original)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":50234}]}"
343162,氷のうた,極神シンジ,"[""GUMI""]",,2024-12-04T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=SOloVA1TOKU,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":710177,""vocadb_url"":""https://vocadb.net/S/710177"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""SOloVA1TOKU"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""極神シンジ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""SOloVA1TOKU"",""views"":15,""author"":""極神シンジ"",""url"":""https://youtu.be/SOloVA1TOKU""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""極神シンジ""],""voice_synth_vocalists"":[""GUMI""],""voice_synth_types"":{""GUMI"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""GUMI"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":3},{""name"":""極神シンジ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":150182}]}"
343163,退化する雛,極神シンジ,"[""GUMI""]",,2024-12-04T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=V5ZdBJC-4Oo,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":710248,""vocadb_url"":""https://vocadb.net/S/710248"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""V5ZdBJC-4Oo"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""極神シンジ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""V5ZdBJC-4Oo"",""views"":15,""author"":""極神シンジ"",""url"":""https://youtu.be/V5ZdBJC-4Oo""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""極神シンジ""],""voice_synth_vocalists"":[""GUMI""],""voice_synth_types"":{""GUMI"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""極神シンジ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":150182},{""name"":""GUMI"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":3}]}"
343164,死の血薬,二沖,"[""GUMI""]",,2024-04-25T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=0kN4GGdz9Ek,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":789204,""vocadb_url"":""https://vocadb.net/S/789204"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""0kN4GGdz9Ek"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""二沖"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""0kN4GGdz9Ek"",""views"":15,""author"":""二沖"",""url"":""https://youtu.be/0kN4GGdz9Ek""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""二沖""],""voice_synth_vocalists"":[""GUMI""],""voice_synth_types"":{""GUMI"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""二沖"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":161438},{""name"":""GUMI"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":3}]}"
343165,さようなら恋,キムラレス,"[""Ken""]",,2020-12-22T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=EA-OtpxL5pE,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":307877,""vocadb_url"":""https://vocadb.net/S/307877"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""EA-OtpxL5pE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""キムラレス"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""EA-OtpxL5pE"",""views"":15,""author"":""キムラレス"",""url"":""https://youtu.be/EA-OtpxL5pE""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""キムラレス""],""voice_synth_vocalists"":[""Ken""],""voice_synth_types"":{""Ken"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""キムラレス"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":82885},{""name"":""Ken"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":67104}]}"
343166,知らない歌,Aポエット,"[""重音テト"",""唄音ウタ""]",,2013-03-16T00:00:00Z,2013,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=BFYeCxlYqKg,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":624942,""vocadb_url"":""https://vocadb.net/S/624942"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""BFYeCxlYqKg"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""apoetjapon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""BFYeCxlYqKg"",""views"":15,""author"":""apoetjapon"",""url"":""https://youtu.be/BFYeCxlYqKg""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aポエット""],""voice_synth_vocalists"":[""重音テト"",""唄音ウタ""],""voice_synth_types"":{""重音テト"":""utau"",""唄音ウタ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Aポエット"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121888},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116},{""name"":""唄音ウタ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":803}]}"
343167,乙女の夢,Achi Hum,"[""巡音ルカ""]",,2017-10-20T00:00:00Z,2017,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=vKlppDLNe6Y,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":477547,""vocadb_url"":""https://vocadb.net/S/477547"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""vKlppDLNe6Y"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Achi Hum"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""vKlppDLNe6Y"",""views"":15,""author"":""Achi Hum"",""url"":""https://youtu.be/vKlppDLNe6Y""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Achi Hum""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2},{""name"":""Achi Hum"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116616}]}"
343168,童歌,天茉莉,"[""巡音ルカ""]",,2021-05-05T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,15.0,views,,,15,,,,,https://www.youtube.com/watch?v=8cjzhcBFys0,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":332308,""vocadb_url"":""https://vocadb.net/S/332308"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""8cjzhcBFys0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""天茉莉"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":15,""official_youtube_pvs"":[{""video_id"":""8cjzhcBFys0"",""views"":15,""author"":""天茉莉"",""url"":""https://youtu.be/8cjzhcBFys0""}],""highest_individual_official_pv_views"":15,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""天茉莉""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""天茉莉"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":90555},{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2},{""name"":""よわいにんげん"",""artist_type"":""Animator"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":80264},{""name"":""③⑤"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":90556}]}"
