rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
5383,Sayonara,Mary MacGregor,[],,,,[],"[""und""]",,Adieu Galaxy Express 999,5215,,,,myanimelist_members_snapshot,5215.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":1302,""anime_popularity_rank"":6772,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5384,Te wo Tsunagou (手をつなごう),Shiritsu Ebisu Chuugaku,[],,,,[],"[""und""]",,Pokemon: Eevee and Friends,5214,,,,myanimelist_members_snapshot,5214.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":16678,""anime_popularity_rank"":6774,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5385,Endless History (The Morning Grow),Sound Team JDK,[],,,,[],"[""und""]",,Ys,5208,,,,myanimelist_members_snapshot,5208.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":1276,""anime_popularity_rank"":6775,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5386,Cutey Honey,les 5-4-3-2-1,[],,,,[],"[""und""]",,Shin Cutey Honey,5207,,,,myanimelist_members_snapshot,5207.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":2497,""anime_popularity_rank"":6776,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5387,Hirari,Wada Kouji,[],,,,[],"[""und""]",,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,5205,,,,myanimelist_members_snapshot,5205.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":4712,""anime_popularity_rank"":6777,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5388,Release your mind,Tomokazu Seki,[],,,,[],"[""und""]",,Demon Lord Dante,5190,,,,myanimelist_members_snapshot,5190.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":1628,""anime_popularity_rank"":6779,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://animethemes.moe/anime/maou_dante""}"
5389,Tenohira no Nukumori (掌のぬくもり),T-Pistonz+KMZ with Little blue boX,[],,,,[],"[""und""]",,Inazuma Eleven Go vs. Danball Senki W Movie,5187,,,,myanimelist_members_snapshot,5187.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":15785,""anime_popularity_rank"":6780,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5390,C'est La Vie to Iwanaide (セラヴィと言わないで),Miki Asakura,[],,,,[],"[""und""]",,Lupin III: The Fuma Conspiracy,5184,,,,myanimelist_members_snapshot,5184.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":1432,""anime_popularity_rank"":6782,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5391,Ashita no Tsubasa,Yoko Ishida,[],,,,[],"[""und""]",,Brave Witches: Petersburg Daisenryaku,5183,,,,myanimelist_members_snapshot,5183.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":34644,""anime_popularity_rank"":6783,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://animethemes.moe/anime/brave_witches_petersburg_daisenryaku""}"
5392,Day Dream: Soba ni Iru yo (DAY DREAM~そばにいるよ),Agua,[],,,,[],"[""und""]",,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",5178,,,,myanimelist_members_snapshot,5178.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":2098,""anime_popularity_rank"":6786,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5393,Zettai Saikou ☆Happy Kiss☆ (絶対最幸☆HAPPY KISS☆),Chikyuu Bouei-bu HK,[],,,,[],"[""und""]",,Binan Koukou Chikyuu Boueibu Happy Kiss!,5178,,,,myanimelist_members_snapshot,5178.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":37036,""anime_popularity_rank"":6787,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5394,Le jour,Satomi Sato,[],,,,[],"[""und""]",,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,5177,,,,myanimelist_members_snapshot,5177.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":31521,""anime_popularity_rank"":6788,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5395,Cruel Step,Fumi Sakura,[],,,,[],"[""und""]",,Rape! Rape! Rape!,5164,,,,myanimelist_members_snapshot,5164.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":5316,""anime_popularity_rank"":6790,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5396,reunion,ClariS,[],,,,[],"[""und""]",,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,5158,,,,myanimelist_members_snapshot,5158.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":23363,""anime_popularity_rank"":6792,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5397,Ashita e no Prologue,Midori Karashima,[],,,,[],"[""und""]",,Blood Reign: Curse of the Yoma,5145,,,,myanimelist_members_snapshot,5145.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":1484,""anime_popularity_rank"":6795,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://animethemes.moe/anime/youma""}"
5398,Mite Mite ☆ Kocchicchi (みてみて☆こっちっち),Momoiro Clover Z,[],,,,[],"[""und""]",,Pokemon: Meloetta's Moonlight Serenade,5144,,,,myanimelist_members_snapshot,5144.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":13799,""anime_popularity_rank"":6796,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5399,Buddy,Maaya Sakamoto,[],,,,[],"[""und""]",,"Last Exile: Fam, the Silver Wing Recaps",5143,,,,myanimelist_members_snapshot,5143.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":12429,""anime_popularity_rank"":6797,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5400,TSU・BA・SA,ONIGAWARA,[],,2020-09-23,2020,[],"[""und""]",,Kishin Taisen Gigantic Formula,5139,,,,spotify_popularity,3.0,score_0_100,,,,0.75,4m8k5aSEs1RYksjd2SX0G1,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""ED"",""theme_sequence"":null,""selection_method"":""exact_title_artist"",""anilist_id"":null,""mal_id"":2215,""anime_popularity_rank"":6798,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://animethemes.moe/anime/kishin_taisen_gigantic_formula"",""catalog_sources"":""spotify_600k_historical""}"
5401,Trust You're Truth ~Ashita wo Mamoru no Yakusoku~ (Trust You're Truth ~明日を守る約束~),KOTOKO,[],,,,[],"[""und""]",,Triangle Heart: Sweet Songs Forever,5132,,,,myanimelist_members_snapshot,5132.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":176,""anime_popularity_rank"":6800,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5402,Wild Vision,Ishikawa Masatoshi,[],,,,[],"[""und""]",,Virtua Fighter,5131,,,,myanimelist_members_snapshot,5131.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":961,""anime_popularity_rank"":6801,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5403,No Brand Heroes,Chika Sakamoto,[],,,,[],"[""und""]",,Here is Greenwood,5126,,,,myanimelist_members_snapshot,5126.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":1804,""anime_popularity_rank"":6803,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5404,Time to Get Busy,James Brown,[],,,,[],"[""und""]",,Mad Bull 34,5115,,,,myanimelist_members_snapshot,5115.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":3448,""anime_popularity_rank"":6807,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5405,Rise in my Heart,Aya & Chika,[],,,,[],"[""und""]",,Power Stone,5108,,,,myanimelist_members_snapshot,5108.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":163,""anime_popularity_rank"":6808,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5406,Tsukiyabureru -Time to SMASH! (突キ破レル-Time to SMASH！),T.M.Revolution,[],,,,[],"[""und""]",,Marvel Disk Wars: The Avengers,5106,,,,myanimelist_members_snapshot,5106.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":21013,""anime_popularity_rank"":6812,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5407,Remind (リマインド),ROOKiEZ is PUNK'D,[],,,,[],"[""und""]",,Yowamushi Pedal: Re:ROAD,5094,,,,myanimelist_members_snapshot,5094.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":30790,""anime_popularity_rank"":6814,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5408,Chiisana Koi no Melody (小さな恋のメロディ),Kinniku Shoujo Tai,[],,,,[],"[""und""]",,Eat-Man,5093,,,,myanimelist_members_snapshot,5093.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":1704,""anime_popularity_rank"":6815,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5409,Dare ga Tame ni (誰がために),Ken Narita,[],,,,[],"[""und""]",,Cyborg 009,5087,,,,myanimelist_members_snapshot,5087.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":4690,""anime_popularity_rank"":6817,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5410,Burn Up My Heart,"Yumiko Shibata, Miki Ito and Kumiko Nishihara",[],,,,[],"[""und""]",,Burn Up!,5065,,,,myanimelist_members_snapshot,5065.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":767,""anime_popularity_rank"":6820,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5411,The Meaning of Truth,HIRO-X,[],,,,[],"[""und""]",,F-Zero: GP Legend,5051,,,,myanimelist_members_snapshot,5051.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":3101,""anime_popularity_rank"":6822,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5412,Beyond the Bottom,"Wake Up, Girls!",[],,,,[],"[""und""]",,"Wake Up, Girls! Beyond the Bottom",5050,,,,myanimelist_members_snapshot,5050.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":30419,""anime_popularity_rank"":6823,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://animethemes.moe/anime/wake_up_girls_beyond_the_bottom""}"
5413,Help! Heaven!,U,[],,,,[],"[""und""]",,Oh My Sex Goddess,5037,,,,myanimelist_members_snapshot,5037.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":3302,""anime_popularity_rank"":6825,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5414,Nee,Perfume,[],,,,[],"[""und""]",,Chi's Sweet Adventure,5026,,,,myanimelist_members_snapshot,5026.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":33240,""anime_popularity_rank"":6828,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5415,Condition Green ~Kinkyu Hasshin~ (コンディション・グリーン~緊急発進~),Hiroko Kasahara,[],,,,[],"[""und""]",,Mobile Police Patlabor: The New Files,5019,,,,myanimelist_members_snapshot,5019.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":1289,""anime_popularity_rank"":6829,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5416,feel the wind,Janne Da Arc,[],,2009-05-19,2009,[],"[""und""]",,Rockman.EXE Beast,5013,,,,spotify_popularity,30.0,score_0_100,,,,7.5,7gjdCwrjvTb73mgGuBDor3,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":3,""selection_method"":""exact_title_artist"",""anilist_id"":null,""mal_id"":2110,""anime_popularity_rank"":6832,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250"",""catalog_sources"":""spotify_600k_historical""}"
5417,R.E.D,Maiko,[],,,,[],"[""und""]",,Taimanin Yukikaze,5003,,,,myanimelist_members_snapshot,5003.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":20757,""anime_popularity_rank"":6833,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5418,Loosey Goosey (るーじー・ぐーじー),Halko Momoi,[],,,,[],"[""und""]",,Yurumates,5001,,,,myanimelist_members_snapshot,5001.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":6148,""anime_popularity_rank"":6834,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5419,Cutey Honey,Salia,[],,,,[],"[""und""]",,Cutey Honey F,4999,,,,myanimelist_members_snapshot,4999.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":1853,""anime_popularity_rank"":6835,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
5420,Mecha Mote I LOVE YOU (めちゃモテ Ｉ ＬＯＶＥ ＹＯＵ),MM Gakuen Gasshobu,[],,,,[],"[""und""]",,The Best!! Extremely Cool Student Council President,4996,,,,myanimelist_members_snapshot,4996.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":6117,""anime_popularity_rank"":6836,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
